datetime,type,price,size
2024-04-22 17:30:00,buy,2340.37,6
2024-04-22 17:45:00,buy,2340.85,1
2024-04-22 17:45:00,buy,2340.85,1
2024-04-22 17:45:00,buy,2340.85,1
2024-04-22 18:15:00,sell,2336.34,-3
2024-04-22 18:15:00,sell,2336.34,-3
2024-04-22 18:45:00,buy,2335.52,3
2024-04-22 18:45:00,buy,2335.52,3
2024-04-22 19:00:00,sell,2334.76,-3
2024-04-22 19:00:00,sell,2334.76,-3
2024-04-22 20:15:00,buy,2330.88,3
2024-04-22 20:15:00,buy,2330.88,3
2024-04-22 20:30:00,sell,2332.62,-3
2024-04-22 20:45:00,buy,2330.73,1
2024-04-22 20:45:00,buy,2330.73,1
2024-04-22 20:45:00,buy,2330.73,1
2024-04-22 21:00:00,sell,2329.97,-3
2024-04-22 21:00:00,sell,2329.97,-3
2024-04-22 21:00:00,sell,2329.97,-3
2024-04-22 21:45:00,buy,2328.21,6
2024-04-22 22:00:00,buy,2327.58,1
2024-04-22 22:00:00,buy,2327.58,1
2024-04-22 22:00:00,buy,2327.58,1
2024-04-22 22:45:00,sell,2329.87,-3
2024-04-22 23:00:00,buy,2329.27,1
2024-04-22 23:00:00,buy,2329.27,1
2024-04-22 23:00:00,buy,2329.27,1
2024-04-22 23:15:00,sell,2328.7,-3
2024-04-22 23:15:00,sell,2328.7,-3
2024-04-22 23:15:00,sell,2328.7,-3
2024-04-22 23:30:00,buy,2329.44,6
2024-04-22 23:45:00,buy,2328.77,1
2024-04-22 23:45:00,buy,2328.77,1
2024-04-22 23:45:00,buy,2328.77,1
2024-04-23 01:00:00,sell,2327.71,-3
2024-04-23 01:00:00,sell,2327.71,-3
2024-04-23 01:00:00,sell,2327.71,-3
2024-04-23 01:15:00,buy,2330.69,6
2024-04-23 01:30:00,buy,2326.89,1
2024-04-23 01:30:00,buy,2326.89,1
2024-04-23 01:30:00,buy,2326.89,1
2024-04-23 02:15:00,sell,2328.74,-3
2024-04-23 02:15:00,sell,2328.74,-3
2024-04-23 02:30:00,buy,2330.86,3
2024-04-23 02:30:00,buy,2330.86,3
2024-04-23 03:15:00,sell,2331.95,-3
2024-04-23 03:15:00,sell,2331.95,-3
2024-04-23 03:30:00,buy,2331.46,3
2024-04-23 03:45:00,buy,2331.71,1
2024-04-23 03:45:00,buy,2331.71,1
2024-04-23 03:45:00,buy,2331.71,1
2024-04-23 04:00:00,sell,2332.54,-3
2024-04-23 04:00:00,sell,2332.54,-3
2024-04-23 04:15:00,buy,2333.91,3
2024-04-23 04:15:00,buy,2333.91,3
2024-04-23 04:30:00,sell,2329.68,-3
2024-04-23 04:30:00,sell,2329.68,-3
2024-04-23 05:15:00,buy,2312.36,3
2024-04-23 05:15:00,buy,2312.36,3
2024-04-23 05:45:00,sell,2310.65,-3
2024-04-23 06:00:00,sell,2301.77,-1
2024-04-23 06:00:00,sell,2301.77,-1
2024-04-23 06:00:00,sell,2301.77,-1
2024-04-23 06:45:00,buy,2304.58,3
2024-04-23 06:45:00,buy,2304.58,3
2024-04-23 07:00:00,sell,2302.57,-3
2024-04-23 07:00:00,sell,2302.57,-3
2024-04-23 07:00:00,sell,2302.57,-3
2024-04-23 07:15:00,buy,2305.68,6
2024-04-23 07:30:00,buy,2304.8,1
2024-04-23 07:30:00,buy,2304.8,1
2024-04-23 07:30:00,buy,2304.8,1
2024-04-23 08:00:00,sell,2305.47,-3
2024-04-23 08:00:00,sell,2305.47,-3
2024-04-23 08:15:00,buy,2311.21,3
2024-04-23 08:15:00,buy,2311.21,3
2024-04-23 08:30:00,sell,2310.63,-3
2024-04-23 08:45:00,buy,2308.22,1
2024-04-23 08:45:00,buy,2308.22,1
2024-04-23 08:45:00,buy,2308.22,1
2024-04-23 09:00:00,sell,2308.25,-3
2024-04-23 09:00:00,sell,2308.25,-3
2024-04-23 09:00:00,sell,2308.25,-3
2024-04-23 10:00:00,buy,2301.84,6
2024-04-23 10:15:00,buy,2304.62,1
2024-04-23 10:15:00,buy,2304.62,1
2024-04-23 10:15:00,buy,2304.62,1
2024-04-23 11:15:00,sell,2306.96,-3
2024-04-23 11:15:00,sell,2306.96,-3
2024-04-23 11:15:00,sell,2306.96,-3
2024-04-23 11:30:00,buy,2307.71,6
2024-04-23 11:45:00,buy,2304.21,1
2024-04-23 11:45:00,buy,2304.21,1
2024-04-23 11:45:00,buy,2304.21,1
2024-04-23 12:00:00,sell,2303.23,-3
2024-04-23 12:00:00,sell,2303.23,-3
2024-04-23 12:00:00,sell,2303.23,-3
2024-04-23 12:45:00,buy,2298.86,6
2024-04-23 13:00:00,buy,2295.66,1
2024-04-23 13:00:00,buy,2295.66,1
2024-04-23 13:00:00,buy,2295.66,1
2024-04-23 14:15:00,sell,2300.24,-3
2024-04-23 14:15:00,sell,2300.24,-3
2024-04-23 14:15:00,sell,2300.24,-3
2024-04-23 15:00:00,buy,2302.16,6
2024-04-23 15:15:00,buy,2305.45,1
2024-04-23 15:15:00,buy,2305.45,1
2024-04-23 15:15:00,buy,2305.45,1
2024-04-23 16:00:00,sell,2311.75,-3
2024-04-23 16:00:00,sell,2311.75,-3
2024-04-23 16:15:00,buy,2313.07,3
2024-04-23 16:30:00,buy,2311.73,1
2024-04-23 16:30:00,buy,2311.73,1
2024-04-23 16:30:00,buy,2311.73,1
2024-04-23 17:15:00,sell,2325.3,-3
2024-04-23 17:30:00,buy,2322.37,1
2024-04-23 17:30:00,buy,2322.37,1
2024-04-23 17:30:00,buy,2322.37,1
2024-04-23 17:45:00,sell,2318.53,-3
2024-04-23 17:45:00,sell,2318.53,-3
2024-04-23 17:45:00,sell,2318.53,-3
2024-04-23 18:30:00,buy,2323.0,6
2024-04-23 18:45:00,buy,2319.97,1
2024-04-23 18:45:00,buy,2319.97,1
2024-04-23 18:45:00,buy,2319.97,1
2024-04-23 19:00:00,sell,2323.21,-3
2024-04-23 19:00:00,sell,2323.21,-3
2024-04-23 19:15:00,buy,2325.9,3
2024-04-23 19:15:00,buy,2325.9,3
2024-04-23 20:15:00,sell,2328.06,-3
2024-04-23 20:30:00,buy,2328.55,1
2024-04-23 20:30:00,buy,2328.55,1
2024-04-23 20:30:00,buy,2328.55,1
2024-04-23 20:45:00,sell,2326.67,-3
2024-04-23 20:45:00,sell,2326.67,-3
2024-04-23 20:45:00,sell,2326.67,-3
2024-04-23 21:15:00,buy,2328.02,6
2024-04-23 21:30:00,buy,2327.17,1
2024-04-23 21:30:00,buy,2327.17,1
2024-04-23 21:30:00,buy,2327.17,1
2024-04-23 21:45:00,sell,2325.52,-3
2024-04-23 21:45:00,sell,2325.52,-3
2024-04-23 21:45:00,sell,2325.52,-3
2024-04-24 01:45:00,buy,2322.38,6
2024-04-24 02:00:00,sell,2321.77,-1
2024-04-24 02:00:00,sell,2321.77,-1
2024-04-24 02:00:00,buy,2321.77,1
2024-04-24 02:15:00,buy,2323.03,1
2024-04-24 02:15:00,buy,2323.03,1
2024-04-24 02:15:00,buy,2323.03,1
2024-04-24 03:15:00,sell,2322.44,-2
2024-04-24 03:15:00,sell,2322.44,-2
2024-04-24 03:15:00,sell,2322.44,-2
2024-04-24 04:30:00,buy,2321.21,4
2024-04-24 04:30:00,buy,2321.21,4
2024-04-24 04:45:00,sell,2319.09,-4
2024-04-24 04:45:00,sell,2319.09,-4
2024-04-24 04:45:00,sell,2319.09,-4
2024-04-24 05:15:00,buy,2319.51,8
2024-04-24 05:30:00,buy,2318.72,1
2024-04-24 05:30:00,buy,2318.72,1
2024-04-24 05:30:00,buy,2318.72,1
2024-04-24 05:45:00,sell,2318.89,-3
2024-04-24 05:45:00,sell,2318.89,-3
2024-04-24 05:45:00,sell,2318.89,-3
2024-04-24 06:00:00,buy,2321.56,6
2024-04-24 06:15:00,buy,2323.54,1
2024-04-24 06:15:00,buy,2323.54,1
2024-04-24 06:15:00,buy,2323.54,1
2024-04-24 07:15:00,sell,2326.83,-3
2024-04-24 07:30:00,sell,2327.42,-1
2024-04-24 07:30:00,sell,2327.42,-1
2024-04-24 07:30:00,sell,2327.42,-1
2024-04-24 08:30:00,buy,2326.88,3
2024-04-24 08:45:00,buy,2327.94,1
2024-04-24 08:45:00,buy,2327.94,1
2024-04-24 08:45:00,buy,2327.94,1
2024-04-24 09:15:00,sell,2327.68,-3
2024-04-24 09:15:00,sell,2327.68,-3
2024-04-24 10:00:00,buy,2326.71,3
2024-04-24 10:15:00,buy,2323.83,1
2024-04-24 10:15:00,buy,2323.83,1
2024-04-24 10:15:00,buy,2323.83,1
2024-04-24 10:30:00,sell,2322.13,-3
2024-04-24 10:30:00,sell,2322.13,-3
2024-04-24 10:30:00,sell,2322.13,-3
2024-04-24 12:00:00,buy,2319.14,6
2024-04-24 12:15:00,sell,2317.57,-1
2024-04-24 12:15:00,sell,2317.57,-1
2024-04-24 12:15:00,sell,2317.57,-1
2024-04-24 13:00:00,buy,2315.06,3
2024-04-24 13:00:00,buy,2315.06,3
2024-04-24 13:45:00,sell,2315.3,-3
2024-04-24 13:45:00,sell,2315.3,-3
2024-04-24 14:00:00,buy,2316.73,3
2024-04-24 14:15:00,buy,2314.77,1
2024-04-24 14:15:00,buy,2314.77,1
2024-04-24 14:15:00,buy,2314.77,1
2024-04-24 14:30:00,sell,2315.51,-3
2024-04-24 14:30:00,sell,2315.51,-3
2024-04-24 14:30:00,sell,2315.51,-3
2024-04-24 14:45:00,buy,2316.41,6
2024-04-24 15:00:00,buy,2316.15,1
2024-04-24 15:00:00,buy,2316.15,1
2024-04-24 15:00:00,buy,2316.15,1
2024-04-24 15:15:00,sell,2313.38,-3
2024-04-24 15:15:00,sell,2313.38,-3
2024-04-24 15:45:00,buy,2320.46,3
2024-04-24 15:45:00,buy,2320.46,3
2024-04-24 16:30:00,sell,2320.11,-3
2024-04-24 16:30:00,sell,2320.11,-3
2024-04-24 16:30:00,sell,2320.11,-3
2024-04-24 16:45:00,buy,2322.02,6
2024-04-24 17:00:00,buy,2321.38,1
2024-04-24 17:00:00,buy,2321.38,1
2024-04-24 17:00:00,buy,2321.38,1
2024-04-24 17:15:00,sell,2317.92,-3
2024-04-24 17:15:00,sell,2317.92,-3
2024-04-24 17:15:00,sell,2317.92,-3
2024-04-24 17:45:00,buy,2325.57,6
2024-04-24 18:00:00,buy,2329.78,1
2024-04-24 18:00:00,buy,2329.78,1
2024-04-24 18:00:00,buy,2329.78,1
2024-04-24 18:15:00,sell,2331.27,-3
2024-04-24 18:30:00,buy,2331.26,1
2024-04-24 18:30:00,buy,2331.26,1
2024-04-24 18:30:00,buy,2331.26,1
2024-04-24 18:45:00,sell,2325.15,-3
2024-04-24 18:45:00,sell,2325.15,-3
2024-04-24 18:45:00,sell,2325.15,-3
2024-04-24 19:45:00,buy,2325.7,6
2024-04-24 20:00:00,buy,2325.07,1
2024-04-24 20:00:00,buy,2325.07,1
2024-04-24 20:00:00,buy,2325.07,1
2024-04-24 20:30:00,sell,2324.38,-3
2024-04-24 20:45:00,buy,2323.34,1
2024-04-24 20:45:00,buy,2323.34,1
2024-04-24 20:45:00,buy,2323.34,1
2024-04-24 21:00:00,sell,2324.49,-3
2024-04-24 21:15:00,buy,2322.62,1
2024-04-24 21:15:00,buy,2322.62,1
2024-04-24 21:15:00,buy,2322.62,1
2024-04-24 21:30:00,sell,2321.64,-3
2024-04-24 21:30:00,sell,2321.64,-3
2024-04-24 21:30:00,sell,2321.64,-3
2024-04-24 22:15:00,buy,2322.07,6
2024-04-24 22:30:00,buy,2322.0,1
2024-04-24 22:30:00,buy,2322.0,1
2024-04-24 22:30:00,buy,2322.0,1
2024-04-24 22:45:00,sell,2319.43,-3
2024-04-24 22:45:00,sell,2319.43,-3
2024-04-24 22:45:00,sell,2319.43,-3
2024-04-25 01:00:00,buy,2315.96,6
2024-04-25 01:15:00,buy,2317.45,1
2024-04-25 01:15:00,buy,2317.45,1
2024-04-25 01:15:00,buy,2317.45,1
2024-04-25 02:30:00,sell,2315.81,-3
2024-04-25 02:30:00,sell,2315.81,-3
2024-04-25 02:30:00,sell,2315.81,-3
2024-04-25 03:15:00,buy,2316.92,6
2024-04-25 03:30:00,buy,2317.18,1
2024-04-25 03:30:00,buy,2317.18,1
2024-04-25 03:30:00,buy,2317.18,1
2024-04-25 04:15:00,sell,2316.09,-3
2024-04-25 04:15:00,sell,2316.09,-3
2024-04-25 04:30:00,buy,2319.06,3
2024-04-25 04:30:00,buy,2319.06,3
2024-04-25 06:00:00,sell,2319.75,-3
2024-04-25 06:00:00,sell,2319.75,-3
2024-04-25 06:30:00,buy,2310.04,3
2024-04-25 06:30:00,buy,2310.04,3
2024-04-25 09:15:00,sell,2319.67,-3
2024-04-25 09:30:00,buy,2319.37,1
2024-04-25 09:30:00,buy,2319.37,1
2024-04-25 09:30:00,buy,2319.37,1
2024-04-25 09:45:00,sell,2320.35,-3
2024-04-25 10:00:00,buy,2322.69,1
2024-04-25 10:00:00,buy,2322.69,1
2024-04-25 10:00:00,buy,2322.69,1
2024-04-25 10:15:00,sell,2320.82,-3
2024-04-25 10:30:00,buy,2322.0,1
2024-04-25 10:30:00,buy,2322.0,1
2024-04-25 10:30:00,buy,2322.0,1
2024-04-25 11:15:00,sell,2326.29,-3
2024-04-25 11:30:00,buy,2325.03,1
2024-04-25 11:30:00,buy,2325.03,1
2024-04-25 11:30:00,buy,2325.03,1
2024-04-25 12:00:00,sell,2326.89,-3
2024-04-25 12:00:00,sell,2326.89,-3
2024-04-25 12:15:00,buy,2326.16,3
2024-04-25 12:15:00,buy,2326.16,3
2024-04-25 12:30:00,sell,2325.78,-3
2024-04-25 12:30:00,sell,2325.78,-3
2024-04-25 12:45:00,buy,2326.37,3
2024-04-25 12:45:00,buy,2326.37,3
2024-04-25 13:00:00,sell,2324.83,-3
2024-04-25 13:00:00,sell,2324.83,-3
2024-04-25 13:00:00,sell,2324.83,-3
2024-04-25 13:30:00,buy,2327.18,6
2024-04-25 13:45:00,buy,2325.51,1
2024-04-25 13:45:00,buy,2325.51,1
2024-04-25 13:45:00,buy,2325.51,1
2024-04-25 14:30:00,sell,2327.0,-3
2024-04-25 14:45:00,buy,2330.45,1
2024-04-25 14:45:00,buy,2330.45,1
2024-04-25 14:45:00,buy,2330.45,1
2024-04-25 15:15:00,sell,2327.36,-3
2024-04-25 15:30:00,sell,2326.15,-1
2024-04-25 15:30:00,sell,2326.15,-1
2024-04-25 15:30:00,sell,2326.15,-1
2024-04-25 15:45:00,buy,2329.51,3
2024-04-25 16:00:00,buy,2330.85,1
2024-04-25 16:00:00,buy,2330.85,1
2024-04-25 16:00:00,buy,2330.85,1
2024-04-25 16:15:00,sell,2319.69,-3
2024-04-25 16:15:00,sell,2319.69,-3
2024-04-25 16:15:00,sell,2319.69,-3
2024-04-25 16:30:00,buy,2316.62,6
2024-04-25 16:45:00,buy,2324.22,1
2024-04-25 16:45:00,buy,2324.22,1
2024-04-25 16:45:00,buy,2324.22,1
2024-04-25 17:15:00,sell,2321.13,-3
2024-04-25 17:30:00,buy,2324.88,1
2024-04-25 17:30:00,buy,2324.88,1
2024-04-25 17:30:00,buy,2324.88,1
2024-04-25 18:00:00,sell,2333.78,-3
2024-04-25 18:00:00,sell,2333.78,-3
2024-04-25 19:45:00,buy,2330.07,3
2024-04-25 20:00:00,buy,2328.72,1
2024-04-25 20:00:00,buy,2328.72,1
2024-04-25 20:00:00,buy,2328.72,1
2024-04-25 20:15:00,sell,2327.6,-3
2024-04-25 20:15:00,sell,2327.6,-3
2024-04-25 20:30:00,buy,2329.95,3
2024-04-25 20:30:00,buy,2329.95,3
2024-04-25 21:30:00,sell,2331.21,-3
2024-04-25 21:30:00,sell,2331.21,-3
2024-04-25 21:45:00,buy,2332.96,3
2024-04-25 22:00:00,buy,2332.96,1
2024-04-25 22:00:00,buy,2332.96,1
2024-04-25 22:00:00,buy,2332.96,1
2024-04-25 23:00:00,sell,2332.9,-3
2024-04-25 23:00:00,sell,2332.9,-3
2024-04-25 23:00:00,sell,2332.9,-3
2024-04-26 01:00:00,buy,2332.35,6
2024-04-26 01:15:00,buy,2332.44,1
2024-04-26 01:15:00,buy,2332.44,1
2024-04-26 01:15:00,buy,2332.44,1
2024-04-26 01:30:00,sell,2332.66,-3
2024-04-26 01:45:00,buy,2332.34,1
2024-04-26 01:45:00,buy,2332.34,1
2024-04-26 01:45:00,buy,2332.34,1
2024-04-26 02:00:00,sell,2332.43,-3
2024-04-26 02:00:00,sell,2332.43,-3
2024-04-26 02:00:00,sell,2332.43,-3
2024-04-26 04:00:00,buy,2329.84,6
2024-04-26 04:15:00,buy,2327.26,1
2024-04-26 04:15:00,buy,2327.26,1
2024-04-26 04:15:00,buy,2327.26,1
2024-04-26 04:30:00,sell,2329.02,-3
2024-04-26 04:30:00,sell,2329.02,-3
2024-04-26 04:45:00,buy,2331.47,3
2024-04-26 04:45:00,buy,2331.47,3
2024-04-26 05:45:00,sell,2332.89,-3
2024-04-26 05:45:00,sell,2332.89,-3
2024-04-26 07:00:00,buy,2334.62,3
2024-04-26 07:00:00,buy,2334.62,3
2024-04-26 07:45:00,sell,2335.03,-3
2024-04-26 07:45:00,sell,2335.03,-3
2024-04-26 07:45:00,sell,2335.03,-3
2024-04-26 08:15:00,buy,2336.37,6
2024-04-26 08:30:00,buy,2335.84,1
2024-04-26 08:30:00,buy,2335.84,1
2024-04-26 08:30:00,buy,2335.84,1
2024-04-26 08:45:00,sell,2334.96,-3
2024-04-26 08:45:00,sell,2334.96,-3
2024-04-26 08:45:00,sell,2334.96,-3
2024-04-26 09:00:00,buy,2337.89,6
2024-04-26 09:15:00,buy,2338.61,1
2024-04-26 09:15:00,buy,2338.61,1
2024-04-26 09:15:00,buy,2338.61,1
2024-04-26 10:15:00,sell,2338.66,-3
2024-04-26 10:15:00,sell,2338.66,-3
2024-04-26 10:15:00,sell,2338.66,-3
2024-04-26 10:30:00,buy,2344.14,6
2024-04-26 10:45:00,buy,2345.55,1
2024-04-26 10:45:00,buy,2345.55,1
2024-04-26 10:45:00,buy,2345.55,1
2024-04-26 11:30:00,sell,2346.71,-3
2024-04-26 11:45:00,buy,2348.44,1
2024-04-26 11:45:00,buy,2348.44,1
2024-04-26 11:45:00,buy,2348.44,1
2024-04-26 12:30:00,sell,2348.74,-3
2024-04-26 12:45:00,buy,2348.33,1
2024-04-26 12:45:00,buy,2348.33,1
2024-04-26 12:45:00,buy,2348.33,1
2024-04-26 13:00:00,sell,2349.32,-3
2024-04-26 13:00:00,sell,2349.32,-3
2024-04-26 13:15:00,buy,2348.86,3
2024-04-26 13:30:00,buy,2346.59,1
2024-04-26 13:30:00,buy,2346.59,1
2024-04-26 13:30:00,buy,2346.59,1
2024-04-26 13:45:00,sell,2348.41,-3
2024-04-26 13:45:00,sell,2348.41,-3
2024-04-26 14:00:00,buy,2348.12,3
2024-04-26 14:00:00,buy,2348.12,3
2024-04-26 14:15:00,sell,2346.79,-3
2024-04-26 14:15:00,sell,2346.79,-3
2024-04-26 14:15:00,sell,2346.79,-3
2024-04-26 15:00:00,buy,2344.87,6
2024-04-26 15:15:00,buy,2343.6,1
2024-04-26 15:15:00,buy,2343.6,1
2024-04-26 15:15:00,buy,2343.6,1
2024-04-26 15:30:00,sell,2347.72,-3
2024-04-26 15:30:00,sell,2347.72,-3
2024-04-26 15:30:00,sell,2347.72,-3
2024-04-26 15:45:00,buy,2348.26,6
2024-04-26 16:00:00,buy,2344.91,1
2024-04-26 16:00:00,buy,2344.91,1
2024-04-26 16:00:00,buy,2344.91,1
2024-04-26 16:15:00,sell,2347.62,-3
2024-04-26 16:30:00,buy,2342.27,1
2024-04-26 16:30:00,buy,2342.27,1
2024-04-26 16:30:00,buy,2342.27,1
2024-04-26 16:45:00,sell,2339.45,-3
2024-04-26 16:45:00,sell,2339.45,-3
2024-04-26 16:45:00,sell,2339.45,-3
2024-04-26 17:15:00,buy,2341.82,6
2024-04-26 17:30:00,buy,2339.84,1
2024-04-26 17:30:00,buy,2339.84,1
2024-04-26 17:30:00,buy,2339.84,1
2024-04-26 17:45:00,sell,2333.48,-3
2024-04-26 17:45:00,sell,2333.48,-3
2024-04-26 17:45:00,sell,2333.48,-3
2024-04-26 18:00:00,buy,2333.65,6
2024-04-26 18:15:00,buy,2334.06,1
2024-04-26 18:15:00,buy,2334.06,1
2024-04-26 18:15:00,buy,2334.06,1
2024-04-26 18:30:00,sell,2333.58,-3
2024-04-26 18:30:00,sell,2333.58,-3
2024-04-26 18:30:00,sell,2333.58,-3
2024-04-26 18:45:00,buy,2336.83,6
2024-04-26 19:00:00,buy,2336.74,1
2024-04-26 19:00:00,buy,2336.74,1
2024-04-26 19:00:00,buy,2336.74,1
2024-04-26 19:45:00,sell,2334.87,-3
2024-04-26 19:45:00,sell,2334.87,-3
2024-04-26 19:45:00,sell,2334.87,-3
2024-04-26 20:15:00,buy,2337.39,6
2024-04-26 20:30:00,buy,2335.56,1
2024-04-26 20:30:00,buy,2335.56,1
2024-04-26 20:30:00,buy,2335.56,1
2024-04-26 21:45:00,sell,2339.09,-3
2024-04-26 22:00:00,buy,2340.9,1
2024-04-26 22:00:00,buy,2340.9,1
2024-04-26 22:00:00,buy,2340.9,1
2024-04-26 22:15:00,sell,2338.8,-3
2024-04-26 22:15:00,sell,2338.8,-3
2024-04-26 22:30:00,buy,2338.38,3
2024-04-26 22:45:00,buy,2338.32,1
2024-04-26 22:45:00,buy,2338.32,1
2024-04-26 22:45:00,buy,2338.32,1
2024-04-26 23:30:00,sell,2338.01,-3
2024-04-26 23:30:00,sell,2338.01,-3
2024-04-29 01:00:00,buy,2337.22,3
2024-04-29 01:15:00,buy,2334.87,1
2024-04-29 01:15:00,buy,2334.87,1
2024-04-29 01:15:00,buy,2334.87,1
2024-04-29 01:30:00,sell,2335.14,-3
2024-04-29 01:45:00,buy,2334.61,1
2024-04-29 01:45:00,buy,2334.61,1
2024-04-29 01:45:00,buy,2334.61,1
2024-04-29 02:00:00,sell,2334.54,-3
2024-04-29 02:00:00,sell,2334.54,-3
2024-04-29 02:00:00,sell,2334.54,-3
2024-04-29 02:15:00,buy,2335.09,6
2024-04-29 02:30:00,buy,2336.0,1
2024-04-29 02:30:00,buy,2336.0,1
2024-04-29 02:30:00,buy,2336.0,1
2024-04-29 03:15:00,sell,2335.62,-3
2024-04-29 03:15:00,sell,2335.62,-3
2024-04-29 04:00:00,buy,2332.03,3
2024-04-29 04:15:00,buy,2326.49,1
2024-04-29 04:15:00,buy,2326.49,1
2024-04-29 04:15:00,buy,2326.49,1
2024-04-29 04:30:00,sell,2329.07,-3
2024-04-29 04:30:00,sell,2329.07,-3
2024-04-29 05:00:00,buy,2331.11,3
2024-04-29 05:15:00,buy,2327.77,1
2024-04-29 05:15:00,buy,2327.77,1
2024-04-29 05:15:00,buy,2327.77,1
2024-04-29 05:30:00,sell,2327.46,-3
2024-04-29 05:30:00,sell,2327.46,-3
2024-04-29 06:45:00,buy,2326.39,3
2024-04-29 06:45:00,buy,2326.39,3
2024-04-29 08:30:00,sell,2333.75,-3
2024-04-29 08:30:00,sell,2333.75,-3
2024-04-29 09:15:00,buy,2331.79,3
2024-04-29 09:30:00,buy,2330.86,1
2024-04-29 09:30:00,buy,2330.86,1
2024-04-29 09:30:00,buy,2330.86,1
2024-04-29 09:45:00,sell,2328.66,-3
2024-04-29 09:45:00,sell,2328.66,-3
2024-04-29 10:15:00,buy,2332.11,3
2024-04-29 10:15:00,buy,2332.11,3
2024-04-29 11:00:00,sell,2337.2,-3
2024-04-29 11:15:00,buy,2336.71,1
2024-04-29 11:15:00,buy,2336.71,1
2024-04-29 11:15:00,buy,2336.71,1
2024-04-29 12:00:00,sell,2338.07,-3
2024-04-29 12:00:00,sell,2338.07,-3
2024-04-29 12:15:00,buy,2338.34,3
2024-04-29 12:30:00,buy,2337.42,1
2024-04-29 12:30:00,buy,2337.42,1
2024-04-29 12:30:00,buy,2337.42,1
2024-04-29 12:45:00,sell,2339.71,-3
2024-04-29 13:00:00,buy,2343.22,1
2024-04-29 13:00:00,buy,2343.22,1
2024-04-29 13:00:00,buy,2343.22,1
2024-04-29 13:45:00,sell,2340.69,-3
2024-04-29 14:00:00,buy,2341.13,1
2024-04-29 14:00:00,buy,2341.13,1
2024-04-29 14:00:00,buy,2341.13,1
2024-04-29 14:15:00,sell,2340.91,-3
2024-04-29 14:15:00,sell,2340.91,-3
2024-04-29 14:15:00,sell,2340.91,-3
2024-04-29 14:30:00,buy,2342.63,6
2024-04-29 14:45:00,buy,2338.52,1
2024-04-29 14:45:00,buy,2338.52,1
2024-04-29 14:45:00,buy,2338.52,1
2024-04-29 15:00:00,sell,2337.1,-3
2024-04-29 15:00:00,sell,2337.1,-3
2024-04-29 15:00:00,sell,2337.1,-3
2024-04-29 16:00:00,buy,2331.85,6
2024-04-29 16:15:00,buy,2332.37,1
2024-04-29 16:15:00,buy,2332.37,1
2024-04-29 16:15:00,buy,2332.37,1
2024-04-29 16:30:00,sell,2334.24,-3
2024-04-29 16:45:00,buy,2330.63,1
2024-04-29 16:45:00,buy,2330.63,1
2024-04-29 16:45:00,buy,2330.63,1
2024-04-29 18:00:00,sell,2337.85,-3
2024-04-29 18:15:00,buy,2334.97,1
2024-04-29 18:15:00,buy,2334.97,1
2024-04-29 18:15:00,buy,2334.97,1
2024-04-29 18:30:00,sell,2337.62,-3
2024-04-29 18:30:00,sell,2337.62,-3
2024-04-29 18:45:00,buy,2338.16,3
2024-04-29 18:45:00,buy,2338.16,3
2024-04-29 19:45:00,sell,2344.22,-3
2024-04-29 20:00:00,buy,2343.0,1
2024-04-29 20:00:00,buy,2343.0,1
2024-04-29 20:00:00,buy,2343.0,1
2024-04-29 20:15:00,sell,2345.27,-3
2024-04-29 20:30:00,buy,2345.85,1
2024-04-29 20:30:00,buy,2345.85,1
2024-04-29 20:30:00,buy,2345.85,1
2024-04-29 20:45:00,sell,2341.63,-3
2024-04-29 20:45:00,sell,2341.63,-3
2024-04-29 21:15:00,buy,2342.39,3
2024-04-29 21:30:00,buy,2338.55,1
2024-04-29 21:30:00,buy,2338.55,1
2024-04-29 21:30:00,buy,2338.55,1
2024-04-29 21:45:00,sell,2339.23,-3
2024-04-29 21:45:00,sell,2339.23,-3
2024-04-29 21:45:00,sell,2339.23,-3
2024-04-29 22:15:00,buy,2337.57,6
2024-04-29 22:30:00,buy,2335.77,1
2024-04-29 22:30:00,buy,2335.77,1
2024-04-29 22:30:00,buy,2335.77,1
2024-04-29 22:45:00,sell,2333.84,-3
2024-04-29 22:45:00,sell,2333.84,-3
2024-04-29 22:45:00,sell,2333.84,-3
2024-04-29 23:15:00,buy,2336.58,6
2024-04-29 23:30:00,buy,2335.89,1
2024-04-29 23:30:00,buy,2335.89,1
2024-04-29 23:30:00,buy,2335.89,1
2024-04-29 23:45:00,sell,2336.72,-3
2024-04-30 01:00:00,buy,2335.31,1
2024-04-30 01:00:00,buy,2335.31,1
2024-04-30 01:00:00,buy,2335.31,1
2024-04-30 01:15:00,sell,2335.92,-3
2024-04-30 01:15:00,sell,2335.92,-3
2024-04-30 01:15:00,sell,2335.92,-3
2024-04-30 02:15:00,buy,2334.58,6
2024-04-30 02:30:00,buy,2333.29,1
2024-04-30 02:30:00,buy,2333.29,1
2024-04-30 02:30:00,buy,2333.29,1
2024-04-30 02:45:00,sell,2333.03,-3
2024-04-30 02:45:00,sell,2333.03,-3
2024-04-30 02:45:00,sell,2333.03,-3
2024-04-30 03:15:00,buy,2333.41,6
2024-04-30 03:30:00,buy,2332.95,1
2024-04-30 03:30:00,buy,2332.95,1
2024-04-30 03:30:00,buy,2332.95,1
2024-04-30 04:15:00,sell,2333.22,-3
2024-04-30 04:15:00,sell,2333.22,-3
